통계년월,통계시도명,통계시군구명,수급자구분,성별,연령구간,수급자수
201905,전라남도,함평군,특례수급자,남성,16~18세,1
201905,전라남도,함평군,일반수급자,남성,50~59세,154
201905,전라남도,함평군,특례수급자,남성,19~29세,4
201905,전라남도,함평군,특례수급자,남성,30~39세,1
201905,전라남도,함평군,특례수급자,남성,40~49세,8
201905,전라남도,함평군,특례수급자,남성,50~59세,11
201905,전라남도,함평군,특례수급자,남성,60~64세,6
201905,전라남도,함평군,특례수급자,남성,65~69세,3
201905,전라남도,함평군,특례수급자,남성,70~74세,2
201905,전라남도,함평군,특례수급자,남성,75~79세,6
201905,전라남도,함평군,특례수급자,남성,80~89세,3
201905,전라남도,함평군,특례수급자,여성,13~15세,2
201905,전라남도,함평군,특례수급자,여성,16~18세,2
201905,전라남도,함평군,특례수급자,여성,19~29세,1
201905,전라남도,함평군,일반수급자,남성,60~64세,65
201905,전라남도,함평군,특례수급자,여성,40~49세,4
201905,전라남도,함평군,특례수급자,여성,50~59세,8
201905,전라남도,함평군,특례수급자,여성,60~64세,4
201905,전라남도,함평군,일반수급자,남성,65~69세,45
201905,전라남도,함평군,특례수급자,여성,65~69세,3
201905,전라남도,함평군,특례수급자,여성,70~74세,6
201905,전라남도,함평군,특례수급자,여성,75~79세,9
201905,전라남도,함평군,특례수급자,여성,80~89세,8
201905,전라남도,함평군,특례수급자,여성,90세이상,2
201905,전라남도,함평군,일반수급자,남성,70~74세,46
201905,전라남도,함평군,일반수급자,남성,75~79세,45
201905,전라남도,함평군,일반수급자,남성,80~89세,35
201905,전라남도,함평군,일반수급자,남성,90세이상,6
201905,전라남도,함평군,일반수급자,여성,7세미만,18
201905,전라남도,함평군,일반수급자,여성,7~12세,35
201905,전라남도,함평군,일반수급자,여성,13~15세,26
201905,전라남도,함평군,일반수급자,남성,7~12세,43
201905,전라남도,함평군,일반수급자,여성,16~18세,29
201905,전라남도,함평군,일반수급자,여성,19~29세,34
201905,전라남도,함평군,일반수급자,여성,30~39세,28
201905,전라남도,함평군,일반수급자,여성,40~49세,62
201905,전라남도,함평군,일반수급자,여성,50~59세,77
201905,전라남도,함평군,일반수급자,여성,60~64세,45
201905,전라남도,함평군,일반수급자,여성,65~69세,52
201905,전라남도,함평군,일반수급자,여성,70~74세,66
201905,전라남도,함평군,일반수급자,여성,75~79세,85
201905,전라남도,함평군,일반수급자,여성,80~89세,168
201905,전라남도,함평군,일반수급자,남성,13~15세,27
201905,전라남도,함평군,일반수급자,여성,90세이상,33
201905,전라남도,함평군,조건부수급자,남성,7세미만,1
201905,전라남도,함평군,조건부수급자,남성,7~12세,2
201905,전라남도,함평군,조건부수급자,남성,19~29세,7
201905,전라남도,함평군,조건부수급자,남성,30~39세,2
201905,전라남도,함평군,조건부수급자,남성,50~59세,3
201905,전라남도,함평군,조건부수급자,남성,60~64세,7
201905,전라남도,함평군,조건부수급자,남성,65~69세,2
201905,전라남도,함평군,조건부수급자,여성,7세미만,2
201905,전라남도,함평군,일반수급자,남성,16~18세,44
201905,전라남도,함평군,일반수급자,남성,19~29세,36
201905,전라남도,함평군,조건부수급자,여성,13~15세,1
201905,전라남도,영광군,조건부수급자,여성,30~39세,15
201905,전라남도,영광군,조건부수급자,여성,40~49세,13
201905,전라남도,영광군,조건부수급자,여성,50~59세,30
201905,전라남도,영광군,일반수급자,남성,19~29세,84
201905,전라남도,영광군,조건부수급자,여성,60~64세,5
201905,전라남도,영광군,조건부수급자,여성,65~69세,1
201905,전라남도,영광군,조건부수급자,여성,70~74세,1
201905,전라남도,영광군,조건부수급자,여성,90세이상,1
201905,전라남도,영광군,시설수급자,남성,7~12세,5
201905,전라남도,영광군,시설수급자,남성,13~15세,2
201905,전라남도,영광군,시설수급자,남성,16~18세,1
201905,전라남도,영광군,시설수급자,남성,19~29세,1
201905,전라남도,영광군,시설수급자,남성,30~39세,5
201905,전라남도,영광군,시설수급자,남성,40~49세,3
201905,전라남도,영광군,시설수급자,남성,50~59세,3
201905,전라남도,영광군,일반수급자,남성,30~39세,44
201905,전라남도,영광군,시설수급자,남성,65~69세,3
201905,전라남도,영광군,시설수급자,남성,70~74세,9
201905,전라남도,영광군,시설수급자,남성,75~79세,7
201905,전라남도,영광군,시설수급자,남성,80~89세,10
201905,전라남도,영광군,시설수급자,남성,90세이상,2
201905,전라남도,영광군,일반수급자,남성,40~49세,147
201905,전라남도,영광군,시설수급자,여성,13~15세,3
201905,전라남도,영광군,시설수급자,여성,16~18세,2
201905,전라남도,영광군,시설수급자,여성,19~29세,1
201905,전라남도,영광군,시설수급자,여성,50~59세,4
201905,전라남도,영광군,시설수급자,여성,60~64세,1
201905,전라남도,영광군,시설수급자,여성,65~69세,2
201905,전라남도,영광군,시설수급자,여성,70~74세,4
201905,전라남도,영광군,시설수급자,여성,75~79세,12
201905,전라남도,영광군,시설수급자,여성,80~89세,45
201905,전라남도,영광군,시설수급자,여성,90세이상,26
201905,전라남도,영광군,일반수급자,남성,50~59세,267
201905,전라남도,영광군,특례수급자,남성,7세미만,1
201905,전라남도,영광군,특례수급자,남성,13~15세,1
201905,전라남도,영광군,특례수급자,남성,16~18세,5
201905,전라남도,영광군,특례수급자,남성,19~29세,2
201905,전라남도,영광군,특례수급자,남성,30~39세,3
201905,전라남도,영광군,특례수급자,남성,40~49세,5
201905,전라남도,영광군,특례수급자,남성,50~59세,17
201905,전라남도,영광군,특례수급자,남성,60~64세,14
201905,전라남도,영광군,특례수급자,남성,65~69세,6
201905,전라남도,영광군,일반수급자,남성,60~64세,118
201905,전라남도,영광군,특례수급자,남성,70~74세,4
201905,전라남도,영광군,특례수급자,남성,75~79세,2
201905,전라남도,영광군,특례수급자,남성,80~89세,6
201905,전라남도,영광군,특례수급자,남성,90세이상,1
201905,전라남도,영광군,특례수급자,여성,7~12세,1
201905,전라남도,영광군,특례수급자,여성,13~15세,1
201905,전라남도,영광군,특례수급자,여성,16~18세,2
201905,전라남도,영광군,특례수급자,여성,19~29세,2
201905,전라남도,영광군,특례수급자,여성,30~39세,1
201905,전라남도,영광군,특례수급자,여성,40~49세,10
201905,전라남도,영광군,특례수급자,여성,50~59세,7
201905,전라남도,영광군,특례수급자,여성,60~64세,3
201905,전라남도,영광군,특례수급자,여성,65~69세,3
201905,전라남도,영광군,특례수급자,여성,70~74세,11
201905,전라남도,영광군,특례수급자,여성,75~79세,8
201905,전라남도,영광군,특례수급자,여성,80~89세,14
201905,전라남도,영광군,특례수급자,여성,90세이상,3
201905,전라남도,영광군,일반수급자,남성,65~69세,122
201905,전라남도,영광군,일반수급자,남성,70~74세,90
201905,전라남도,영광군,일반수급자,남성,7~12세,115
201905,전라남도,영광군,일반수급자,남성,75~79세,63
201905,전라남도,영광군,일반수급자,남성,80~89세,44
201905,전라남도,영광군,일반수급자,남성,90세이상,5
201905,전라남도,영광군,일반수급자,여성,7세미만,34
201905,전라남도,영광군,일반수급자,여성,7~12세,93
201905,전라남도,영광군,일반수급자,여성,13~15세,46
201905,전라남도,영광군,일반수급자,여성,16~18세,70
201905,전라남도,영광군,일반수급자,여성,19~29세,68
201905,전라남도,영광군,일반수급자,여성,30~39세,62
201905,전라남도,영광군,일반수급자,여성,40~49세,128
201905,전라남도,영광군,일반수급자,여성,50~59세,147
201905,전라남도,영광군,일반수급자,남성,13~15세,63
201905,전라남도,영광군,일반수급자,여성,60~64세,96
201905,전라남도,영광군,일반수급자,여성,65~69세,112
201905,전라남도,영광군,일반수급자,여성,70~74세,119
201905,전라남도,영광군,일반수급자,여성,75~79세,153
201905,전라남도,영광군,일반수급자,여성,80~89세,202
201905,전라남도,영광군,일반수급자,여성,90세이상,39
201905,전라남도,영광군,조건부수급자,남성,7세미만,10
201905,전라남도,영광군,조건부수급자,남성,7~12세,15
201905,전라남도,영광군,조건부수급자,남성,13~15세,3
201905,전라남도,영광군,조건부수급자,남성,16~18세,10
201905,전라남도,영광군,조건부수급자,남성,19~29세,26
201905,전라남도,영광군,조건부수급자,남성,30~39세,7
201905,전라남도,영광군,일반수급자,남성,16~18세,82
201905,전라남도,영광군,조건부수급자,남성,40~49세,8
201905,전라남도,영광군,조건부수급자,남성,50~59세,44
201905,전라남도,영광군,조건부수급자,남성,60~64세,16
201905,전라남도,영광군,조건부수급자,남성,65~69세,4
201905,전라남도,영광군,조건부수급자,여성,7세미만,6
201905,전라남도,영광군,조건부수급자,여성,7~12세,9
201905,전라남도,영광군,조건부수급자,여성,13~15세,3
201905,전라남도,영광군,조건부수급자,여성,16~18세,11
201905,전라남도,영광군,일반수급자,남성,7세미만,34
201905,전라남도,영광군,조건부수급자,여성,19~29세,15
201905,전라남도,장성군,조건부수급자,여성,30~39세,5
201905,전라남도,장성군,조건부수급자,여성,40~49세,15
201905,전라남도,장성군,일반수급자,남성,19~29세,52
201905,전라남도,장성군,조건부수급자,여성,50~59세,9
201905,전라남도,장성군,조건부수급자,여성,60~64세,1
201905,전라남도,장성군,조건부수급자,여성,75~79세,3
201905,전라남도,장성군,시설수급자,남성,7세미만,2
201905,전라남도,장성군,시설수급자,남성,7~12세,1
201905,전라남도,장성군,시설수급자,남성,13~15세,7
201905,전라남도,장성군,시설수급자,남성,16~18세,7
201905,전라남도,장성군,시설수급자,남성,19~29세,9
201905,전라남도,장성군,시설수급자,남성,30~39세,2
201905,전라남도,장성군,시설수급자,남성,40~49세,14
201905,전라남도,장성군,시설수급자,남성,50~59세,57
201905,전라남도,장성군,시설수급자,남성,60~64세,21
201905,전라남도,장성군,시설수급자,남성,65~69세,9
201905,전라남도,장성군,일반수급자,남성,30~39세,38
201905,전라남도,장성군,시설수급자,남성,70~74세,17
201905,전라남도,장성군,일반수급자,남성,40~49세,87
201905,전라남도,장성군,시설수급자,남성,75~79세,22
201905,전라남도,장성군,시설수급자,남성,80~89세,12
201905,전라남도,장성군,시설수급자,남성,90세이상,1
201905,전라남도,장성군,시설수급자,여성,7세미만,1
201905,전라남도,장성군,시설수급자,여성,7~12세,2
201905,전라남도,장성군,시설수급자,여성,13~15세,1
201905,전라남도,장성군,시설수급자,여성,16~18세,2
201905,전라남도,장성군,시설수급자,여성,19~29세,3
201905,전라남도,장성군,시설수급자,여성,30~39세,4
201905,전라남도,장성군,시설수급자,여성,40~49세,12
201905,전라남도,장성군,시설수급자,여성,50~59세,23
201905,전라남도,장성군,시설수급자,여성,60~64세,8
201905,전라남도,장성군,일반수급자,남성,50~59세,170
201905,전라남도,장성군,시설수급자,여성,65~69세,4
201905,전라남도,장성군,시설수급자,여성,70~74세,5
201905,전라남도,장성군,시설수급자,여성,75~79세,13
201905,전라남도,장성군,일반수급자,남성,7세미만,19
201905,전라남도,장성군,시설수급자,여성,80~89세,27
201905,전라남도,장성군,시설수급자,여성,90세이상,18
201905,전라남도,장성군,특례수급자,남성,7~12세,1
201905,전라남도,장성군,특례수급자,남성,13~15세,1
201905,전라남도,장성군,특례수급자,남성,16~18세,2
201905,전라남도,장성군,특례수급자,남성,19~29세,2
201905,전라남도,장성군,특례수급자,남성,40~49세,2
201905,전라남도,장성군,특례수급자,남성,50~59세,9
201905,전라남도,장성군,일반수급자,남성,60~64세,72
201905,전라남도,장성군,특례수급자,남성,60~64세,2
201905,전라남도,장성군,특례수급자,남성,70~74세,1
201905,전라남도,장성군,특례수급자,남성,75~79세,3
201905,전라남도,장성군,특례수급자,여성,7~12세,1
201905,전라남도,장성군,특례수급자,여성,13~15세,1
201905,전라남도,장성군,특례수급자,여성,16~18세,2
201905,전라남도,장성군,특례수급자,여성,19~29세,4
201905,전라남도,장성군,특례수급자,여성,30~39세,2
201905,전라남도,장성군,특례수급자,여성,40~49세,2
201905,전라남도,장성군,특례수급자,여성,50~59세,7
201905,전라남도,장성군,특례수급자,여성,60~64세,3
201905,전라남도,장성군,특례수급자,여성,70~74세,2
201905,전라남도,장성군,특례수급자,여성,75~79세,3
201905,전라남도,장성군,특례수급자,여성,80~89세,3
201905,전라남도,장성군,일반수급자,남성,65~69세,68
201905,전라남도,장성군,일반수급자,남성,70~74세,62
201905,전라남도,장성군,일반수급자,남성,75~79세,57
201905,전라남도,장성군,일반수급자,남성,80~89세,62
201905,전라남도,장성군,일반수급자,남성,90세이상,6
201905,전라남도,장성군,일반수급자,여성,7세미만,19
201905,전라남도,장성군,일반수급자,남성,7~12세,48
201905,전라남도,장성군,일반수급자,여성,7~12세,45
201905,전라남도,장성군,일반수급자,여성,13~15세,32
201905,전라남도,장성군,일반수급자,여성,16~18세,38
201905,전라남도,장성군,일반수급자,여성,19~29세,41
201905,전라남도,장성군,일반수급자,여성,30~39세,34
201905,전라남도,장성군,일반수급자,여성,40~49세,80
201905,전라남도,장성군,일반수급자,여성,50~59세,86
201905,전라남도,장성군,일반수급자,여성,60~64세,39
201905,전라남도,장성군,일반수급자,여성,65~69세,66
201905,전라남도,장성군,일반수급자,여성,70~74세,95
201905,전라남도,장성군,일반수급자,남성,13~15세,37
201905,전라남도,장성군,일반수급자,여성,75~79세,149
201905,전라남도,장성군,일반수급자,여성,80~89세,233
201905,전라남도,장성군,일반수급자,여성,90세이상,49
201905,전라남도,장성군,조건부수급자,남성,7세미만,4
201905,전라남도,장성군,조건부수급자,남성,7~12세,11
201905,전라남도,장성군,조건부수급자,남성,13~15세,1
201905,전라남도,장성군,일반수급자,남성,16~18세,48
201905,전라남도,장성군,조건부수급자,남성,16~18세,3
201905,전라남도,장성군,조건부수급자,남성,19~29세,12
201905,전라남도,장성군,조건부수급자,남성,30~39세,1
201905,전라남도,장성군,조건부수급자,남성,40~49세,5
201905,전라남도,장성군,조건부수급자,남성,50~59세,17
201905,전라남도,장성군,조건부수급자,남성,60~64세,6
201905,전라남도,장성군,조건부수급자,여성,7세미만,5
201905,전라남도,장성군,조건부수급자,여성,7~12세,6
201905,전라남도,장성군,조건부수급자,여성,13~15세,4
201905,전라남도,장성군,조건부수급자,여성,16~18세,12
201905,전라남도,장성군,조건부수급자,여성,19~29세,10
201905,전라남도,완도군,조건부수급자,여성,19~29세,3
201905,전라남도,완도군,조건부수급자,여성,40~49세,5
201905,전라남도,완도군,조건부수급자,여성,50~59세,8
201905,전라남도,완도군,조건부수급자,여성,60~64세,6
201905,전라남도,완도군,시설수급자,남성,7세미만,1
201905,전라남도,완도군,일반수급자,남성,30~39세,32
201905,전라남도,완도군,시설수급자,남성,50~59세,3
201905,전라남도,완도군,시설수급자,남성,60~64세,1
201905,전라남도,완도군,시설수급자,남성,65~69세,4
201905,전라남도,완도군,시설수급자,남성,70~74세,4
201905,전라남도,완도군,일반수급자,남성,7세미만,18
201905,전라남도,완도군,시설수급자,남성,75~79세,1
201905,전라남도,완도군,시설수급자,남성,80~89세,5
201905,전라남도,완도군,일반수급자,남성,40~49세,112
201905,전라남도,완도군,시설수급자,여성,50~59세,2
201905,전라남도,완도군,시설수급자,여성,60~64세,1
201905,전라남도,완도군,시설수급자,여성,65~69세,5
201905,전라남도,완도군,시설수급자,여성,70~74세,1
201905,전라남도,완도군,시설수급자,여성,75~79세,8
201905,전라남도,완도군,시설수급자,여성,80~89세,26
201905,전라남도,완도군,시설수급자,여성,90세이상,17
201905,전라남도,완도군,일반수급자,남성,50~59세,249
201905,전라남도,완도군,일반수급자,남성,60~64세,114
201905,전라남도,완도군,일반수급자,남성,65~69세,100
201905,전라남도,완도군,일반수급자,남성,70~74세,83
201905,전라남도,완도군,일반수급자,남성,75~79세,102
201905,전라남도,완도군,일반수급자,남성,80~89세,108
201905,전라남도,완도군,일반수급자,남성,90세이상,8
201905,전라남도,완도군,일반수급자,여성,7세미만,11
201905,전라남도,완도군,일반수급자,남성,7~12세,74
201905,전라남도,완도군,일반수급자,여성,7~12세,73
201905,전라남도,완도군,일반수급자,여성,13~15세,46
201905,전라남도,완도군,일반수급자,여성,16~18세,47
201905,전라남도,완도군,일반수급자,여성,19~29세,56
201905,전라남도,완도군,일반수급자,여성,30~39세,35
201905,전라남도,완도군,일반수급자,여성,40~49세,64
201905,전라남도,완도군,일반수급자,여성,50~59세,109
201905,전라남도,완도군,일반수급자,여성,60~64세,59
201905,전라남도,완도군,일반수급자,여성,65~69세,81
201905,전라남도,완도군,일반수급자,여성,70~74세,120
201905,전라남도,완도군,일반수급자,여성,75~79세,216
201905,전라남도,완도군,일반수급자,남성,13~15세,57
201905,전라남도,완도군,일반수급자,여성,80~89세,295
201905,전라남도,완도군,일반수급자,여성,90세이상,54
201905,전라남도,완도군,조건부수급자,남성,16~18세,2
201905,전라남도,완도군,조건부수급자,남성,19~29세,5
201905,전라남도,완도군,조건부수급자,남성,30~39세,2
201905,전라남도,완도군,조건부수급자,남성,40~49세,2
201905,전라남도,완도군,조건부수급자,남성,50~59세,17
201905,전라남도,완도군,일반수급자,남성,16~18세,59
201905,전라남도,완도군,조건부수급자,남성,60~64세,8
201905,전라남도,완도군,조건부수급자,남성,65~69세,2
201905,전라남도,완도군,조건부수급자,남성,70~74세,3
201905,전라남도,완도군,조건부수급자,여성,7~12세,1
201905,전라남도,완도군,조건부수급자,여성,13~15세,1
201905,전라남도,완도군,일반수급자,남성,19~29세,36
201905,전라남도,완도군,조건부수급자,여성,16~18세,2
201905,전라남도,진도군,조건부수급자,여성,19~29세,9
201905,전라남도,진도군,조건부수급자,여성,40~49세,2
201905,전라남도,진도군,조건부수급자,여성,50~59세,16
201905,전라남도,진도군,조건부수급자,여성,60~64세,3
201905,전라남도,진도군,조건부수급자,여성,80~89세,1
201905,전라남도,진도군,일반수급자,남성,30~39세,35
201905,전라남도,진도군,시설수급자,남성,50~59세,1
201905,전라남도,진도군,시설수급자,남성,65~69세,2
201905,전라남도,진도군,시설수급자,남성,70~74세,1
201905,전라남도,진도군,일반수급자,남성,7세미만,21
201905,전라남도,진도군,시설수급자,남성,80~89세,1
201905,전라남도,진도군,일반수급자,남성,40~49세,95
201905,전라남도,진도군,시설수급자,여성,65~69세,2
201905,전라남도,진도군,시설수급자,여성,70~74세,2
201905,전라남도,진도군,시설수급자,여성,75~79세,3
201905,전라남도,진도군,시설수급자,여성,80~89세,13
201905,전라남도,진도군,시설수급자,여성,90세이상,6
201905,전라남도,진도군,일반수급자,남성,50~59세,208
201905,전라남도,진도군,특례수급자,남성,40~49세,1
201905,전라남도,진도군,특례수급자,남성,50~59세,2
201905,전라남도,진도군,일반수급자,남성,60~64세,82
201905,전라남도,진도군,특례수급자,여성,60~64세,1
201905,전라남도,진도군,일반수급자,남성,65~69세,74
201905,전라남도,진도군,특례수급자,여성,80~89세,1
201905,전라남도,진도군,일반수급자,남성,70~74세,54
201905,전라남도,진도군,일반수급자,남성,75~79세,58
201905,전라남도,진도군,일반수급자,남성,80~89세,47
201905,전라남도,진도군,일반수급자,남성,90세이상,3
201905,전라남도,진도군,일반수급자,여성,7세미만,18
201905,전라남도,진도군,일반수급자,여성,7~12세,58
201905,전라남도,진도군,일반수급자,여성,13~15세,35
201905,전라남도,진도군,일반수급자,여성,16~18세,62
201905,전라남도,진도군,일반수급자,여성,19~29세,52
201905,전라남도,진도군,일반수급자,남성,7~12세,55
201905,전라남도,진도군,일반수급자,여성,30~39세,33
201905,전라남도,진도군,일반수급자,여성,40~49세,79
201905,전라남도,진도군,일반수급자,여성,50~59세,115
201905,전라남도,진도군,일반수급자,여성,60~64세,47
201905,전라남도,진도군,일반수급자,여성,65~69세,72
201905,전라남도,진도군,일반수급자,여성,70~74세,90
201905,전라남도,진도군,일반수급자,여성,75~79세,126
201905,전라남도,진도군,일반수급자,여성,80~89세,193
201905,전라남도,진도군,일반수급자,여성,90세이상,43
201905,전라남도,진도군,일반수급자,남성,13~15세,41
201905,전라남도,진도군,조건부수급자,남성,7~12세,1
201905,전라남도,진도군,조건부수급자,남성,16~18세,1
201905,전라남도,진도군,조건부수급자,남성,19~29세,4
201905,전라남도,진도군,조건부수급자,남성,30~39세,2
201905,전라남도,진도군,조건부수급자,남성,40~49세,2
201905,전라남도,진도군,일반수급자,남성,16~18세,59
201905,전라남도,진도군,조건부수급자,남성,50~59세,13
201905,전라남도,진도군,조건부수급자,남성,60~64세,8
201905,전라남도,진도군,조건부수급자,남성,65~69세,1
201905,전라남도,진도군,일반수급자,남성,19~29세,52
201905,전라남도,진도군,조건부수급자,여성,16~18세,2
201905,전라남도,신안군,조건부수급자,여성,19~29세,4
201905,전라남도,신안군,조건부수급자,여성,30~39세,3
201905,전라남도,신안군,조건부수급자,여성,40~49세,6
201905,전라남도,신안군,조건부수급자,여성,50~59세,11
201905,전라남도,신안군,조건부수급자,여성,60~64세,4
201905,전라남도,신안군,조건부수급자,여성,65~69세,2
201905,전라남도,신안군,조건부수급자,여성,70~74세,1
201905,전라남도,신안군,조건부수급자,여성,80~89세,1
201905,전라남도,신안군,시설수급자,남성,7세미만,2
201905,전라남도,신안군,시설수급자,남성,7~12세,6
201905,전라남도,신안군,일반수급자,남성,30~39세,21
201905,전라남도,신안군,시설수급자,남성,13~15세,3
201905,전라남도,신안군,시설수급자,남성,16~18세,4
201905,전라남도,신안군,시설수급자,남성,19~29세,6
201905,전라남도,신안군,시설수급자,남성,30~39세,4
201905,전라남도,신안군,시설수급자,남성,40~49세,4
201905,전라남도,신안군,시설수급자,남성,50~59세,8
201905,전라남도,신안군,시설수급자,남성,60~64세,2
201905,전라남도,신안군,시설수급자,남성,65~69세,5
201905,전라남도,신안군,시설수급자,남성,70~74세,2
201905,전라남도,신안군,시설수급자,남성,75~79세,4
201905,전라남도,신안군,시설수급자,남성,80~89세,7
201905,전라남도,신안군,시설수급자,여성,7세미만,1
201905,전라남도,신안군,시설수급자,여성,7~12세,2
201905,전라남도,신안군,시설수급자,여성,13~15세,8
201905,전라남도,신안군,시설수급자,여성,16~18세,5
201905,전라남도,신안군,시설수급자,여성,19~29세,11
201905,전라남도,신안군,시설수급자,여성,30~39세,2
201905,전라남도,신안군,일반수급자,남성,40~49세,77
201905,전라남도,신안군,시설수급자,여성,50~59세,1
201905,전라남도,신안군,시설수급자,여성,60~64세,3
201905,전라남도,신안군,시설수급자,여성,65~69세,3
201905,전라남도,신안군,시설수급자,여성,70~74세,4
201905,전라남도,신안군,시설수급자,여성,75~79세,8
201905,전라남도,신안군,시설수급자,여성,80~89세,25
201905,전라남도,신안군,시설수급자,여성,90세이상,6
201905,전라남도,신안군,특례수급자,남성,16~18세,1
201905,전라남도,신안군,일반수급자,남성,50~59세,149
201905,전라남도,신안군,특례수급자,남성,30~39세,1
201905,전라남도,신안군,특례수급자,남성,40~49세,2
201905,전라남도,신안군,특례수급자,남성,50~59세,3
201905,전라남도,신안군,특례수급자,남성,60~64세,1
201905,전라남도,신안군,특례수급자,남성,65~69세,4
201905,전라남도,신안군,특례수급자,남성,70~74세,2
201905,전라남도,신안군,특례수급자,남성,80~89세,1
201905,전라남도,신안군,일반수급자,남성,60~64세,79
201905,전라남도,신안군,특례수급자,여성,40~49세,1
201905,전라남도,신안군,특례수급자,여성,50~59세,4
201905,전라남도,신안군,특례수급자,여성,60~64세,2
201905,전라남도,신안군,특례수급자,여성,65~69세,3
201905,전라남도,신안군,특례수급자,여성,70~74세,2
201905,전라남도,신안군,일반수급자,남성,65~69세,77
201905,전라남도,신안군,특례수급자,여성,75~79세,7
201905,전라남도,신안군,특례수급자,여성,80~89세,6
201905,전라남도,신안군,특례수급자,여성,90세이상,1
201905,전라남도,신안군,일반수급자,남성,7세미만,15
201905,전라남도,신안군,일반수급자,남성,70~74세,70
201905,전라남도,신안군,일반수급자,남성,75~79세,52
201905,전라남도,신안군,일반수급자,남성,80~89세,49
201905,전라남도,신안군,일반수급자,남성,90세이상,6
201905,전라남도,신안군,일반수급자,여성,7세미만,20
201905,전라남도,신안군,일반수급자,여성,7~12세,72
201905,전라남도,신안군,일반수급자,여성,13~15세,36
201905,전라남도,신안군,일반수급자,여성,16~18세,51
201905,전라남도,신안군,일반수급자,여성,19~29세,39
201905,전라남도,신안군,일반수급자,남성,7~12세,76
201905,전라남도,신안군,일반수급자,여성,30~39세,21
201905,전라남도,신안군,일반수급자,여성,40~49세,40
201905,전라남도,신안군,일반수급자,여성,50~59세,69
201905,전라남도,신안군,일반수급자,여성,60~64세,42
201905,전라남도,신안군,일반수급자,여성,65~69세,70
201905,전라남도,신안군,일반수급자,여성,70~74세,96
201905,전라남도,신안군,일반수급자,여성,75~79세,126
201905,전라남도,신안군,일반수급자,여성,80~89세,234
201905,전라남도,신안군,일반수급자,여성,90세이상,43
201905,전라남도,신안군,조건부수급자,남성,7세미만,2
201905,전라남도,신안군,조건부수급자,남성,7~12세,1
201905,전라남도,신안군,일반수급자,남성,13~15세,42
201905,전라남도,신안군,조건부수급자,남성,13~15세,1
201905,전라남도,신안군,조건부수급자,남성,16~18세,2
201905,전라남도,신안군,조건부수급자,남성,19~29세,4
201905,전라남도,신안군,조건부수급자,남성,30~39세,2
201905,전라남도,신안군,조건부수급자,남성,40~49세,8
201905,전라남도,신안군,조건부수급자,남성,50~59세,12
201905,전라남도,신안군,조건부수급자,남성,60~64세,7
201905,전라남도,신안군,조건부수급자,남성,65~69세,2
201905,전라남도,신안군,조건부수급자,남성,70~74세,1
201905,전라남도,신안군,조건부수급자,남성,75~79세,1
201905,전라남도,신안군,일반수급자,남성,16~18세,46
201905,전라남도,신안군,조건부수급자,여성,7세미만,2
201905,전라남도,신안군,조건부수급자,여성,7~12세,5
201905,전라남도,신안군,조건부수급자,여성,13~15세,2
201905,전라남도,신안군,조건부수급자,여성,16~18세,1
201905,전라남도,신안군,일반수급자,남성,19~29세,33
201905,경상북도,포항시,조건부수급자,여성,19~29세,286
201905,경상북도,포항시,일반수급자,남성,19~29세,387
201905,경상북도,포항시,조건부수급자,여성,30~39세,79
201905,경상북도,포항시,조건부수급자,여성,40~49세,287
201905,경상북도,포항시,조건부수급자,여성,50~59세,339
201905,경상북도,포항시,조건부수급자,여성,60~64세,117
201905,경상북도,포항시,조건부수급자,여성,65~69세,17
201905,경상북도,포항시,조건부수급자,여성,70~74세,12
201905,경상북도,포항시,조건부수급자,여성,75~79세,10
201905,경상북도,포항시,일반수급자,남성,30~39세,300
201905,경상북도,포항시,조건부수급자,여성,80~89세,9
201905,경상북도,포항시,조건부수급자,여성,90세이상,1
201905,경상북도,포항시,시설수급자,남성,7세미만,8
201905,경상북도,포항시,시설수급자,남성,7~12세,22
201905,경상북도,포항시,시설수급자,남성,13~15세,12
201905,경상북도,포항시,시설수급자,남성,16~18세,15
201905,경상북도,포항시,시설수급자,남성,19~29세,29
201905,경상북도,포항시,시설수급자,남성,30~39세,16
201905,경상북도,포항시,시설수급자,남성,40~49세,16
201905,경상북도,포항시,시설수급자,남성,50~59세,18
201905,경상북도,포항시,시설수급자,남성,60~64세,15
201905,경상북도,포항시,시설수급자,남성,65~69세,9
201905,경상북도,포항시,시설수급자,남성,70~74세,20
201905,경상북도,포항시,시설수급자,남성,75~79세,28
201905,경상북도,포항시,시설수급자,남성,80~89세,19
201905,경상북도,포항시,시설수급자,남성,90세이상,5
201905,경상북도,포항시,시설수급자,여성,7세미만,10
201905,경상북도,포항시,시설수급자,여성,7~12세,19
201905,경상북도,포항시,시설수급자,여성,13~15세,6
201905,경상북도,포항시,시설수급자,여성,16~18세,12
201905,경상북도,포항시,시설수급자,여성,19~29세,25
201905,경상북도,포항시,일반수급자,남성,40~49세,819
201905,경상북도,포항시,시설수급자,여성,30~39세,19
201905,경상북도,포항시,시설수급자,여성,40~49세,20
201905,경상북도,포항시,시설수급자,여성,50~59세,28
201905,경상북도,포항시,시설수급자,여성,60~64세,11
201905,경상북도,포항시,시설수급자,여성,65~69세,10
201905,경상북도,포항시,시설수급자,여성,70~74세,18
201905,경상북도,포항시,시설수급자,여성,75~79세,35
201905,경상북도,포항시,시설수급자,여성,80~89세,102
